t_start,t_end,pos_x,pos_y
1020949,1021168,1308.9000244140625,975.5999755859375
1021181,1022135,1314.4000244140625,978.4000244140625
1022188,1022465,1210.199951171875,971.0999755859375
1022716,1024637,1216.0999755859375,974.7000122070312
1024662,1025689,1215.9000244140625,995.9000244140625
1025706,1026203,1212.9000244140625,963.7000122070312
1026215,1026608,1220.9000244140625,971.5
1026842,1028018,1203.4000244140625,970.0999755859375
1028042,1028271,1193.300048828125,998.0
1028307,1028558,1235.199951171875,985.5
1028613,1028893,1151.199951171875,1011.5
1028944,1029243,1245.0,1015.5999755859375
1029285,1029605,1291.5,974.5
1029657,1029866,1213.699951171875,922.5
1029906,1030062,1248.0999755859375,896.7999877929688
1030083,1031045,1242.4000244140625,887.9000244140625
1031061,1031130,1210.199951171875,924.4000244140625
1031381,1033549,1209.699951171875,969.0
1033573,1034295,1215.0,947.0999755859375
1034312,1035420,1222.199951171875,957.5
1035433,1036978,1214.5999755859375,973.0999755859375
1037028,1037340,1157.300048828125,993.2999877929688
1037390,1037619,1221.300048828125,954.7000122070312
1037656,1037919,1250.199951171875,927.7999877929688
1037960,1038184,1266.0999755859375,966.0
1038236,1038555,1179.0999755859375,971.7999877929688
1038568,1039195,1170.0999755859375,965.2000122070312
1039247,1039523,1141.5999755859375,1004.4000244140625
1039553,1039763,1193.5,1032.800048828125
1039797,1039939,1172.699951171875,955.5
1039952,1040281,1170.0,963.0
1040287,1041436,1172.9000244140625,964.5
1041689,1041711,1209.4000244140625,928.7999877929688
1041722,1042072,1206.9000244140625,964.2000122070312
1042094,1043697,1213.800048828125,966.7999877929688
1043722,1043886,1176.199951171875,999.4000244140625
1043916,1044690,1174.800048828125,1010.9000244140625
1044714,1044916,1199.0999755859375,985.7000122070312
1044936,1047174,1220.800048828125,972.2999877929688
1047199,1047432,1214.4000244140625,1009.0999755859375
1047486,1047796,1165.4000244140625,933.9000244140625
1047827,1047877,1155.0999755859375,926.7999877929688
1047927,1048286,1245.0,926.9000244140625
1048334,1048513,1174.0,929.0999755859375
1048605,1048887,1161.199951171875,1032.199951171875
1048937,1049152,1250.4000244140625,1038.199951171875
1049194,1049473,1300.9000244140625,989.2999877929688
1049499,1050643,1290.0,1011.2999877929688
1050931,1053139,1204.0999755859375,970.0
1053160,1053306,1200.0,1004.5999755859375
1053344,1054608,1232.9000244140625,986.4000244140625
1054627,1055218,1216.199951171875,977.0
1055232,1057294,1206.5999755859375,977.5999755859375
1057318,1057530,1183.699951171875,1007.4000244140625
1057556,1057704,1196.5999755859375,1037.699951171875
1057739,1057930,1211.199951171875,1047.699951171875
1057943,1058839,1214.199951171875,1040.4000244140625
1058856,1059271,1210.300048828125,947.5
1059282,1061531,1207.699951171875,973.5
1061553,1061901,1211.0,1009.4000244140625
1061954,1062268,1126.9000244140625,981.7999877929688
1062301,1062464,1203.9000244140625,939.0999755859375
1062489,1062683,1238.800048828125,926.7999877929688
1062708,1062952,1260.0,918.2000122070312
1062991,1064632,1160.800048828125,897.2000122070312
1065418,1067388,1196.5999755859375,973.4000244140625
1067412,1067534,1225.0,990.2999877929688
1067557,1067975,1223.5,1020.5
1068002,1068230,1262.4000244140625,983.9000244140625
1068263,1068640,1275.300048828125,950.2999877929688
1068670,1068920,1222.0,913.2000122070312
1068950,1069141,1237.5999755859375,904.9000244140625
1069154,1070139,1247.800048828125,904.7000122070312
1071089,1072727,1200.4000244140625,961.4000244140625
1072752,1072929,1194.4000244140625,987.7999877929688
1072957,1073238,1232.4000244140625,1000.0
1073283,1073603,1208.0,901.2999877929688
1073625,1073764,1220.5,894.7000122070312
1073819,1073983,1139.199951171875,947.9000244140625
1074029,1074207,1112.199951171875,987.4000244140625
1074233,1075490,1143.5,974.7999877929688
1076281,1078013,1198.199951171875,971.0
1078035,1078268,1201.199951171875,1000.0
1078315,1078738,1122.199951171875,966.0999755859375
1078786,1078914,1163.699951171875,1015.7999877929688
1078941,1079164,1196.5999755859375,1040.300048828125
1079224,1079713,1269.800048828125,960.0999755859375
1079732,1079929,1286.800048828125,973.2999877929688
1079971,1080053,1242.699951171875,947.5999755859375
1080101,1080251,1262.199951171875,1007.4000244140625
1080286,1080562,1274.800048828125,1026.699951171875
1080592,1080884,1221.199951171875,1027.5
1080929,1081106,1208.199951171875,992.5999755859375
1081135,1081482,1217.0,946.2000122070312
1081526,1081701,1216.4000244140625,900.4000244140625
1081729,1081979,1252.199951171875,876.9000244140625
1082058,1082247,1193.5,880.9000244140625
1082265,1083178,1195.5999755859375,871.0999755859375
1083840,1086202,1197.0999755859375,968.2000122070312
1086214,1087153,1206.5999755859375,978.4000244140625
1087429,1087455,1215.0,921.5
1087463,1087526,1212.0,952.4000244140625
1087791,1089043,1207.199951171875,956.2999877929688
1089052,1089579,1202.5,964.0999755859375
1089631,1089944,1153.9000244140625,896.7999877929688
1089997,1090211,1250.9000244140625,895.0
1090293,1090603,1174.800048828125,999.0999755859375
1090627,1090819,1173.4000244140625,1027.9000244140625
1090847,1091118,1235.199951171875,1033.5999755859375
1091143,1092316,1248.5,1011.0
1092763,1094776,1207.4000244140625,962.7000122070312
1094806,1094987,1170.300048828125,992.2000122070312
1095020,1095980,1151.0,996.7999877929688
1097140,1097205,1222.5,961.4000244140625
1097211,1097572,1212.300048828125,956.7999877929688
1097580,1098471,1195.5999755859375,960.2000122070312
1098497,1098715,1187.9000244140625,999.4000244140625
1098765,1098978,1128.0999755859375,985.0999755859375
1099015,1099303,1157.0,1032.0999755859375
1099330,1099538,1204.699951171875,1042.5999755859375
1099597,1099995,1260.699951171875,975.0
1100043,1100319,1212.300048828125,938.5
1100352,1100579,1237.199951171875,925.9000244140625
1100593,1101926,1245.4000244140625,927.7000122070312
1102505,1103057,1224.800048828125,961.5999755859375
1103071,1104025,1202.5999755859375,960.9000244140625
1104067,1104301,1180.0,976.0
1104346,1104516,1141.9000244140625,1010.7999877929688
1104551,1104756,1189.4000244140625,1036.4000244140625
1104803,1104944,1241.9000244140625,1025.4000244140625
1105005,1105341,1284.4000244140625,945.5999755859375
1105401,1105587,1300.300048828125,1011.4000244140625
1105620,1106001,1255.0,1037.5999755859375
1106043,1106260,1224.199951171875,1013.4000244140625
1106292,1106638,1237.9000244140625,982.9000244140625
1106681,1107013,1222.9000244140625,938.2000122070312
1107041,1107321,1214.9000244140625,906.5999755859375
1107335,1108543,1204.300048828125,903.7000122070312
1108872,1111020,1197.4000244140625,977.7000122070312
1111067,1111318,1156.9000244140625,980.0999755859375
1111342,1112665,1147.199951171875,968.9000244140625
1113288,1113733,1216.0,959.7999877929688
1113752,1115099,1188.699951171875,966.2999877929688
1115139,1115437,1159.699951171875,970.5999755859375
1115492,1115635,1224.0999755859375,921.7000122070312
1115671,1115926,1245.9000244140625,885.0
1115997,1116161,1260.800048828125,965.9000244140625
1116202,1116483,1260.4000244140625,1006.2999877929688
1116507,1116873,1238.4000244140625,1034.699951171875
1116923,1117190,1171.0,999.2000122070312
1117217,1117411,1195.800048828125,1037.4000244140625
1117443,1118913,1184.5,1027.0999755859375
1119553,1119856,1232.5999755859375,962.7999877929688
1119879,1121422,1192.0999755859375,977.2999877929688
1121447,1124895,1207.699951171875,967.7999877929688
1124923,1125106,1218.199951171875,1005.0
1125148,1125386,1253.199951171875,982.5
1125418,1126736,1272.9000244140625,971.4000244140625
1127013,1127359,1241.5999755859375,978.2000122070312
1127385,1127664,1208.0,963.0
1127672,1129289,1215.9000244140625,976.2999877929688
1129316,1131006,1235.199951171875,999.2000122070312
1131014,1131042,1220.300048828125,987.4000244140625
1131276,1133516,1212.9000244140625,972.2000122070312
1133540,1133707,1216.4000244140625,1001.9000244140625
1133755,1133963,1156.199951171875,1008.0999755859375
1133995,1134844,1141.0,1007.2000122070312
1134853,1134943,1159.0,1000.5999755859375
1135208,1135232,1240.4000244140625,954.0999755859375
1135240,1139239,1204.199951171875,969.7999877929688
1139383,1140454,1201.4000244140625,970.5
