noise,visibility,distance,n_fixation,searcher
0.2,4.0,5.408,21,random
0.2,4.0,5.408,20,random
0.2,4.0,5.408,2,random
0.2,4.0,5.408,11,random
0.2,4.0,5.408,15,random
0.2,4.0,5.408,11,random
0.2,4.0,5.408,30,random
0.2,4.0,5.408,12,random
0.2,4.0,5.408,5,random
0.2,4.0,5.408,21,random
0.2,4.0,5.408,9,random
0.2,4.0,5.408,7,random
0.2,4.0,5.408,16,random
0.2,4.0,5.408,8,random
0.2,4.0,5.408,30,random
0.2,4.0,5.408,16,random
0.2,4.0,5.408,13,random
0.2,4.0,5.408,19,random
0.2,4.0,5.408,7,random
0.2,4.0,5.408,9,random
0.2,4.0,5.408,8,random
0.2,4.0,5.408,15,random
0.2,4.0,5.408,27,random
0.2,4.0,5.408,18,random
0.2,4.0,5.408,12,random
0.2,4.0,5.408,7,random
0.2,4.0,5.408,4,random
0.05,5.0,5.408,17,random
0.05,5.0,5.408,19,random
0.05,5.0,5.408,10,random
0.05,5.0,5.408,8,random
0.05,5.0,5.408,10,random
0.05,5.0,5.408,11,random
0.05,5.0,5.408,6,random
0.05,5.0,5.408,14,random
0.05,5.0,5.408,11,random
0.05,5.0,5.408,19,random
0.05,5.0,5.408,5,random
0.05,5.0,5.408,6,random
0.05,5.0,5.408,7,random
0.05,5.0,5.408,6,random
0.05,5.0,5.408,8,random
0.05,5.0,5.408,13,random
0.05,5.0,5.408,30,random
0.05,5.0,5.408,13,random
0.05,5.0,5.408,14,random
0.05,5.0,5.408,30,random
0.05,5.0,5.408,11,random
0.05,5.0,5.408,10,random
0.05,5.0,5.408,17,random
0.05,5.0,5.408,24,random
0.05,5.0,5.408,28,random
0.05,5.0,5.408,10,random
0.05,5.0,5.408,30,random
0.05,5.0,5.408,4,random
0.05,5.0,5.408,16,random
0.05,5.0,5.408,10,random
0.05,5.0,5.408,15,random
0.05,5.0,5.408,16,random
0.05,5.0,5.408,16,random
0.05,5.0,5.408,20,random
0.05,5.0,5.408,18,random
0.05,5.0,5.408,30,random
0.05,5.0,5.408,13,random
0.05,5.0,5.408,28,random
0.05,5.0,5.408,11,random
0.05,5.0,5.408,8,random
0.05,5.0,5.408,22,random
0.05,5.0,5.408,30,random
0.05,5.0,5.408,17,random
0.05,5.0,5.408,2,random
0.05,5.0,5.408,12,random
0.05,5.0,5.408,21,random
0.05,5.0,5.408,18,random
0.05,5.0,5.408,22,random
0.05,5.0,5.408,8,random
0.05,5.0,5.408,8,random
0.2,5.0,5.408,5,random
0.2,5.0,5.408,14,random
0.2,5.0,5.408,5,random
0.2,5.0,5.408,4,random
0.2,5.0,5.408,14,random
0.2,5.0,5.408,2,random
0.2,5.0,5.408,17,random
0.2,5.0,5.408,11,random
0.2,5.0,5.408,10,random
0.2,5.0,5.408,11,random
0.2,5.0,5.408,22,random
0.2,5.0,5.408,9,random
0.2,5.0,5.408,12,random
0.2,5.0,5.408,9,random
0.2,5.0,5.408,5,random
0.2,5.0,5.408,4,random
0.2,5.0,5.408,12,random
0.2,5.0,5.408,11,random
0.2,5.0,5.408,30,random
0.2,5.0,5.408,20,random
0.2,5.0,5.408,12,random
0.2,5.0,5.408,6,random
0.2,5.0,5.408,8,random
0.2,5.0,5.408,19,random
0.2,5.0,5.408,8,random
0.2,5.0,5.408,30,random
0.2,5.0,5.408,4,random
0.2,5.0,5.408,10,random
0.2,5.0,5.408,9,random
0.2,5.0,5.408,5,random
0.2,5.0,5.408,16,random
0.2,5.0,5.408,11,random
0.2,5.0,5.408,17,random
0.2,5.0,5.408,10,random
0.2,5.0,5.408,15,random
0.2,5.0,5.408,8,random
0.2,5.0,5.408,28,random
0.2,5.0,5.408,14,random
0.2,5.0,5.408,11,random
0.2,5.0,5.408,23,random
0.2,5.0,5.408,6,random
0.2,5.0,5.408,8,random
0.2,5.0,5.408,7,random
0.2,5.0,5.408,16,random
0.2,5.0,5.408,7,random
0.2,5.0,5.408,4,random
0.2,5.0,5.408,18,random
0.2,5.0,5.408,15,random
0.2,5.0,5.408,30,random
0.2,5.0,5.408,29,random
0.05,6.0,5.408,6,random
0.05,6.0,5.408,17,random
0.05,6.0,5.408,17,random
0.05,6.0,5.408,30,random
0.05,6.0,5.408,10,random
0.05,6.0,5.408,11,random
0.05,6.0,5.408,15,random
0.05,6.0,5.408,4,random
0.05,6.0,5.408,9,random
0.05,6.0,5.408,9,random
0.05,6.0,5.408,9,random
0.05,6.0,5.408,8,random
0.05,6.0,5.408,30,random
0.05,6.0,5.408,18,random
0.05,6.0,5.408,5,random
0.05,6.0,5.408,14,random
0.05,6.0,5.408,4,random
0.05,6.0,5.408,7,random
0.05,6.0,5.408,30,random
0.05,6.0,5.408,12,random
0.05,6.0,5.408,10,random
0.05,6.0,5.408,9,random
0.05,6.0,5.408,27,random
0.05,6.0,5.408,30,random
0.05,6.0,5.408,8,random
0.05,6.0,5.408,24,random
0.05,6.0,5.408,18,random
0.05,6.0,5.408,12,random
0.05,6.0,5.408,6,random
0.05,6.0,5.408,21,random
0.05,6.0,5.408,4,random
0.05,6.0,5.408,10,random
0.05,6.0,5.408,12,random
0.05,6.0,5.408,24,random
0.05,6.0,5.408,12,random
0.05,6.0,5.408,9,random
0.05,6.0,5.408,4,random
0.05,6.0,5.408,7,random
0.05,6.0,5.408,2,random
0.05,6.0,5.408,6,random
0.05,6.0,5.408,11,random
0.05,6.0,5.408,11,random
0.05,6.0,5.408,16,random
0.05,6.0,5.408,6,random
0.05,6.0,5.408,10,random
0.05,6.0,5.408,27,random
0.05,6.0,5.408,4,random
0.05,6.0,5.408,4,random
0.05,6.0,5.408,15,random
0.05,6.0,5.408,5,random
0.2,6.0,5.408,29,random
0.2,6.0,5.408,14,random
0.2,6.0,5.408,9,random
0.2,6.0,5.408,10,random
0.2,6.0,5.408,20,random
0.2,6.0,5.408,5,random
0.2,6.0,5.408,23,random
0.2,6.0,5.408,19,random
0.2,6.0,5.408,18,random
0.2,6.0,5.408,30,random
0.2,6.0,5.408,14,random
0.2,6.0,5.408,6,random
0.2,6.0,5.408,4,random
0.2,6.0,5.408,6,random
0.2,6.0,5.408,12,random
0.2,6.0,5.408,5,random
0.2,6.0,5.408,22,random
0.2,6.0,5.408,6,random
0.2,6.0,5.408,7,random
0.2,6.0,5.408,6,random
0.2,6.0,5.408,9,random
0.2,6.0,5.408,6,random
0.2,6.0,5.408,8,random
0.2,6.0,5.408,10,random
0.2,6.0,5.408,16,random
0.2,6.0,5.408,5,random
0.2,6.0,5.408,12,random
0.2,6.0,5.408,14,random
0.2,6.0,5.408,4,random
0.2,6.0,5.408,5,random
0.2,6.0,5.408,14,random
0.2,6.0,5.408,4,random
0.2,6.0,5.408,11,random
0.2,6.0,5.408,25,random
0.2,6.0,5.408,16,random
0.2,6.0,5.408,16,random
0.2,6.0,5.408,7,random
0.2,6.0,5.408,5,random
0.2,6.0,5.408,13,random
0.2,6.0,5.408,25,random
0.2,6.0,5.408,15,random
0.2,6.0,5.408,19,random
0.2,6.0,5.408,15,random
0.2,6.0,5.408,5,random
0.2,6.0,5.408,5,random
0.2,6.0,5.408,11,random
0.2,6.0,5.408,7,random
0.2,6.0,5.408,6,random
0.2,6.0,5.408,16,random
0.2,6.0,5.408,19,random
0.05,7.0,5.408,9,random
0.05,7.0,5.408,25,random
0.05,7.0,5.408,12,random
0.05,7.0,5.408,29,random
0.05,7.0,5.408,11,random
0.05,7.0,5.408,14,random
0.05,7.0,5.408,14,random
0.05,7.0,5.408,10,random
0.05,7.0,5.408,4,random
0.05,7.0,5.408,12,random
0.05,7.0,5.408,4,random
0.05,7.0,5.408,3,random
0.05,7.0,5.408,13,random
0.05,7.0,5.408,13,random
0.05,7.0,5.408,30,random
0.05,7.0,5.408,12,random
0.05,7.0,5.408,20,random
0.05,7.0,5.408,13,random
0.05,7.0,5.408,6,random
0.05,7.0,5.408,7,random
0.05,7.0,5.408,2,random
0.05,7.0,5.408,19,random
0.05,7.0,5.408,9,random
0.05,7.0,5.408,22,random
0.05,7.0,5.408,9,random
0.05,7.0,5.408,10,random
0.05,7.0,5.408,5,random
0.05,7.0,5.408,30,random
0.05,7.0,5.408,11,random
0.05,7.0,5.408,25,random
0.05,7.0,5.408,7,random
0.05,7.0,5.408,10,random
0.05,7.0,5.408,4,random
0.05,7.0,5.408,15,random
0.05,7.0,5.408,3,random
0.05,7.0,5.408,21,random
0.05,7.0,5.408,7,random
0.05,7.0,5.408,8,random
0.05,7.0,5.408,18,random
0.05,7.0,5.408,9,random
0.05,7.0,5.408,8,random
0.05,7.0,5.408,11,random
0.05,7.0,5.408,8,random
0.05,7.0,5.408,3,random
0.05,7.0,5.408,3,random
0.05,7.0,5.408,7,random
0.05,7.0,5.408,3,random
0.05,7.0,5.408,18,random
0.05,7.0,5.408,30,random
0.05,7.0,5.408,13,random
0.2,7.0,5.408,5,random
0.2,7.0,5.408,6,random
0.2,7.0,5.408,13,random
0.2,7.0,5.408,6,random
0.2,7.0,5.408,6,random
0.2,7.0,5.408,7,random
0.2,7.0,5.408,5,random
0.2,7.0,5.408,11,random
0.2,7.0,5.408,26,random
0.2,7.0,5.408,6,random
0.2,7.0,5.408,11,random
0.2,7.0,5.408,6,random
0.2,7.0,5.408,6,random
0.2,7.0,5.408,3,random
0.2,7.0,5.408,24,random
0.2,7.0,5.408,5,random
0.2,7.0,5.408,28,random
0.2,7.0,5.408,5,random
0.2,7.0,5.408,3,random
0.2,7.0,5.408,4,random
0.2,7.0,5.408,3,random
0.2,7.0,5.408,22,random
0.2,7.0,5.408,12,random
0.2,7.0,5.408,8,random
0.2,7.0,5.408,28,random
0.2,7.0,5.408,11,random
0.2,7.0,5.408,6,random
0.2,7.0,5.408,7,random
0.2,7.0,5.408,8,random
0.2,7.0,5.408,3,random
0.2,7.0,5.408,19,random
0.2,7.0,5.408,4,random
0.2,7.0,5.408,2,random
0.2,7.0,5.408,4,random
0.2,7.0,5.408,10,random
0.2,7.0,5.408,11,random
0.2,7.0,5.408,4,random
0.2,7.0,5.408,5,random
0.2,7.0,5.408,10,random
0.2,7.0,5.408,7,random
0.2,7.0,5.408,6,random
0.2,7.0,5.408,15,random
0.2,7.0,5.408,18,random
0.2,7.0,5.408,3,random
0.2,7.0,5.408,25,random
0.2,7.0,5.408,11,random
0.2,7.0,5.408,14,random
0.2,7.0,5.408,8,random
0.2,7.0,5.408,11,random
0.2,7.0,5.408,3,random
0.05,3.0,3.969,25,random
0.05,3.0,3.969,12,random
0.05,3.0,3.969,22,random
0.05,3.0,3.969,28,random
0.05,3.0,3.969,24,random
0.05,3.0,3.969,14,random
0.05,3.0,3.969,30,random
0.05,3.0,3.969,30,random
0.05,3.0,3.969,30,random
0.05,3.0,3.969,30,random
0.05,3.0,3.969,14,random
0.05,3.0,3.969,15,random
0.05,3.0,3.969,30,random
0.05,3.0,3.969,19,random
0.05,3.0,3.969,24,random
0.05,3.0,3.969,10,random
0.05,3.0,3.969,16,random
0.05,3.0,3.969,8,random
0.05,3.0,3.969,15,random
0.05,3.0,3.969,14,random
0.05,3.0,3.969,18,random
0.05,3.0,3.969,4,random
0.05,3.0,3.969,5,random
0.05,3.0,3.969,30,random
0.05,3.0,3.969,3,random
0.05,3.0,3.969,25,random
0.05,3.0,3.969,30,random
0.05,3.0,3.969,14,random
0.05,3.0,3.969,13,random
0.05,3.0,3.969,30,random
0.05,3.0,3.969,19,random
0.05,3.0,3.969,6,random
0.05,3.0,3.969,30,random
0.05,3.0,3.969,16,random
0.05,3.0,3.969,13,random
0.05,3.0,3.969,19,random
0.05,3.0,3.969,23,random
0.05,3.0,3.969,13,random
0.05,3.0,3.969,22,random
0.05,3.0,3.969,30,random
0.05,3.0,3.969,26,random
0.05,3.0,3.969,19,random
0.05,3.0,3.969,23,random
0.05,3.0,3.969,17,random
0.05,3.0,3.969,12,random
0.05,3.0,3.969,30,random
0.05,3.0,3.969,13,random
0.05,3.0,3.969,24,random
0.05,3.0,3.969,24,random
0.05,3.0,3.969,24,random
0.2,3.0,3.969,12,random
0.2,3.0,3.969,22,random
0.2,3.0,3.969,19,random
0.2,3.0,3.969,17,random
0.2,3.0,3.969,11,random
0.2,3.0,3.969,17,random
0.2,3.0,3.969,19,random
0.2,3.0,3.969,27,random
0.2,3.0,3.969,29,random
0.2,3.0,3.969,30,random
0.2,3.0,3.969,14,random
0.2,3.0,3.969,10,random
0.2,3.0,3.969,26,random
0.2,3.0,3.969,15,random
0.2,3.0,3.969,30,random
0.2,3.0,3.969,15,random
0.2,3.0,3.969,30,random
0.2,3.0,3.969,30,random
0.2,3.0,3.969,14,random
0.2,3.0,3.969,26,random
0.2,3.0,3.969,8,random
0.2,3.0,3.969,6,random
0.2,3.0,3.969,14,random
0.2,3.0,3.969,30,random
0.2,3.0,3.969,30,random
0.2,3.0,3.969,17,random
0.2,3.0,3.969,20,random
0.2,3.0,3.969,12,random
0.2,3.0,3.969,18,random
0.2,3.0,3.969,10,random
0.2,3.0,3.969,15,random
0.2,3.0,3.969,16,random
0.2,3.0,3.969,18,random
0.2,3.0,3.969,12,random
0.2,3.0,3.969,17,random
0.2,3.0,3.969,7,random
0.2,3.0,3.969,18,random
0.2,3.0,3.969,10,random
0.2,3.0,3.969,9,random
0.2,3.0,3.969,26,random
0.2,3.0,3.969,17,random
0.2,3.0,3.969,13,random
0.2,3.0,3.969,21,random
0.2,3.0,3.969,8,random
0.2,3.0,3.969,15,random
0.2,3.0,3.969,30,random
0.2,3.0,3.969,17,random
0.2,3.0,3.969,11,random
0.2,3.0,3.969,11,random
0.2,3.0,3.969,19,random
0.05,3.5,3.969,17,random
0.05,3.5,3.969,8,random
0.05,3.5,3.969,9,random
0.05,3.5,3.969,20,random
0.05,3.5,3.969,28,random
0.05,3.5,3.969,6,random
0.05,3.5,3.969,13,random
0.05,3.5,3.969,10,random
0.05,3.5,3.969,22,random
0.05,3.5,3.969,14,random
0.05,3.5,3.969,13,random
0.05,3.5,3.969,17,random
0.05,3.5,3.969,17,random
0.05,3.5,3.969,14,random
0.05,3.5,3.969,12,random
0.05,3.5,3.969,13,random
0.05,3.5,3.969,21,random
0.05,3.5,3.969,12,random
0.05,3.5,3.969,4,random
0.05,3.5,3.969,30,random
0.05,3.5,3.969,29,random
0.05,3.5,3.969,30,random
0.05,3.5,3.969,12,random
0.05,3.5,3.969,7,random
0.05,3.5,3.969,10,random
0.05,3.5,3.969,25,random
0.05,3.5,3.969,26,random
0.05,3.5,3.969,19,random
0.05,3.5,3.969,22,random
0.05,3.5,3.969,24,random
0.05,3.5,3.969,27,random
0.05,3.5,3.969,18,random
0.05,3.5,3.969,3,random
0.05,3.5,3.969,7,random
0.05,3.5,3.969,30,random
0.05,3.5,3.969,27,random
0.05,3.5,3.969,9,random
0.05,3.5,3.969,9,random
0.05,3.5,3.969,13,random
0.05,3.5,3.969,16,random
0.05,3.5,3.969,7,random
0.05,3.5,3.969,27,random
0.05,3.5,3.969,30,random
0.05,3.5,3.969,30,random
0.05,3.5,3.969,11,random
0.05,3.5,3.969,10,random
0.05,3.5,3.969,10,random
0.05,3.5,3.969,11,random
0.05,3.5,3.969,11,random
0.05,3.5,3.969,23,random
0.2,3.5,3.969,7,random
0.2,3.5,3.969,16,random
0.2,3.5,3.969,10,random
0.2,3.5,3.969,12,random
0.2,3.5,3.969,21,random
0.2,3.5,3.969,9,random
0.2,3.5,3.969,10,random
0.2,3.5,3.969,8,random
0.2,3.5,3.969,5,random
0.2,3.5,3.969,27,random
0.2,3.5,3.969,13,random
0.2,3.5,3.969,30,random
0.2,3.5,3.969,30,random
0.2,3.5,3.969,7,random
0.2,3.5,3.969,21,random
0.2,3.5,3.969,27,random
0.2,3.5,3.969,7,random
0.2,3.5,3.969,11,random
0.2,3.5,3.969,10,random
0.2,3.5,3.969,8,random
0.2,3.5,3.969,18,random
0.2,3.5,3.969,18,random
0.2,3.5,3.969,19,random
0.2,3.5,3.969,17,random
0.2,3.5,3.969,7,random
0.2,3.5,3.969,11,random
0.2,3.5,3.969,13,random
0.2,3.5,3.969,7,random
0.2,3.5,3.969,9,random
0.2,3.5,3.969,18,random
0.2,3.5,3.969,8,random
0.2,3.5,3.969,7,random
0.2,3.5,3.969,17,random
0.2,3.5,3.969,15,random
0.2,3.5,3.969,12,random
0.2,3.5,3.969,11,random
0.2,3.5,3.969,8,random
0.2,3.5,3.969,17,random
0.2,3.5,3.969,7,random
0.2,3.5,3.969,17,random
0.2,3.5,3.969,25,random
0.2,3.5,3.969,10,random
0.2,3.5,3.969,14,random
0.2,3.5,3.969,8,random
0.2,3.5,3.969,7,random
0.2,3.5,3.969,30,random
0.2,3.5,3.969,30,random
0.2,3.5,3.969,13,random
0.2,3.5,3.969,28,random
0.2,3.5,3.969,4,random
0.05,4.0,3.969,8,random
0.05,4.0,3.969,15,random
0.05,4.0,3.969,8,random
0.05,4.0,3.969,30,random
0.05,4.0,3.969,12,random
0.05,4.0,3.969,11,random
0.05,4.0,3.969,12,random
0.05,4.0,3.969,17,random
0.05,4.0,3.969,20,random
0.05,4.0,3.969,8,random
0.05,4.0,3.969,3,random
0.05,4.0,3.969,11,random
0.05,4.0,3.969,12,random
0.05,4.0,3.969,16,random
0.05,4.0,3.969,12,random
0.05,4.0,3.969,30,random
0.05,4.0,3.969,5,random
0.05,4.0,3.969,30,random
0.05,4.0,3.969,30,random
0.05,4.0,3.969,28,random
0.05,4.0,3.969,8,random
0.05,4.0,3.969,9,random
0.05,4.0,3.969,21,random
0.05,4.0,3.969,8,random
0.05,4.0,3.969,15,random
0.05,4.0,3.969,11,random
0.05,4.0,3.969,23,random
0.05,4.0,3.969,18,random
0.05,4.0,3.969,30,random
0.05,4.0,3.969,17,random
0.05,4.0,3.969,9,random
0.05,4.0,3.969,30,random
0.05,4.0,3.969,7,random
0.05,4.0,3.969,18,random
0.05,4.0,3.969,15,random
0.05,4.0,3.969,10,random
0.05,4.0,3.969,9,random
0.05,4.0,3.969,27,random
0.05,4.0,3.969,13,random
0.05,4.0,3.969,26,random
0.05,4.0,3.969,18,random
0.05,4.0,3.969,10,random
0.05,4.0,3.969,17,random
0.05,4.0,3.969,4,random
0.05,4.0,3.969,29,random
0.05,4.0,3.969,19,random
0.05,4.0,3.969,6,random
0.05,4.0,3.969,22,random
0.05,4.0,3.969,3,random
0.05,4.0,3.969,12,random
0.2,4.0,3.969,12,random
0.2,4.0,3.969,30,random
0.2,4.0,3.969,8,random
0.2,4.0,3.969,13,random
0.2,4.0,3.969,11,random
0.2,4.0,3.969,6,random
0.2,4.0,3.969,13,random
0.2,4.0,3.969,4,random
0.2,4.0,3.969,19,random
0.2,4.0,3.969,16,random
0.2,4.0,3.969,6,random
0.2,4.0,3.969,17,random
0.2,4.0,3.969,5,random
0.2,4.0,3.969,15,random
0.2,4.0,3.969,6,random
0.2,4.0,3.969,7,random
0.2,4.0,3.969,11,random
0.2,4.0,3.969,8,random
0.2,4.0,3.969,16,random
0.2,4.0,3.969,6,random
0.2,4.0,3.969,13,random
0.2,4.0,3.969,30,random
0.2,4.0,3.969,12,random
0.2,4.0,3.969,3,random
0.2,4.0,3.969,12,random
0.2,4.0,3.969,10,random
0.2,4.0,3.969,23,random
0.2,4.0,3.969,30,random
0.2,4.0,3.969,23,random
0.2,4.0,3.969,8,random
0.2,4.0,3.969,27,random
0.2,4.0,3.969,20,random
0.2,4.0,3.969,9,random
0.2,4.0,3.969,5,random
0.2,4.0,3.969,11,random
0.2,4.0,3.969,20,random
0.2,4.0,3.969,7,random
0.2,4.0,3.969,25,random
0.2,4.0,3.969,17,random
0.2,4.0,3.969,19,random
0.2,4.0,3.969,8,random
0.2,4.0,3.969,17,random
0.2,4.0,3.969,10,random
0.2,4.0,3.969,19,random
0.2,4.0,3.969,21,random
0.2,4.0,3.969,7,random
0.2,4.0,3.969,9,random
0.2,4.0,3.969,20,random
0.2,4.0,3.969,15,random
0.2,4.0,3.969,8,random
0.05,5.0,3.969,27,random
0.05,5.0,3.969,19,random
0.05,5.0,3.969,13,random
0.05,5.0,3.969,11,random
0.05,5.0,3.969,9,random
0.05,5.0,3.969,30,random
0.05,5.0,3.969,22,random
0.05,5.0,3.969,18,random
0.05,5.0,3.969,16,random
0.05,5.0,3.969,8,random
0.05,5.0,3.969,5,random
0.05,5.0,3.969,9,random
0.05,5.0,3.969,24,random
0.05,5.0,3.969,9,random
0.05,5.0,3.969,12,random
0.05,5.0,3.969,13,random
0.05,5.0,3.969,21,random
0.05,5.0,3.969,27,random
0.05,5.0,3.969,17,random
0.05,5.0,3.969,30,random
0.05,5.0,3.969,15,random
0.05,5.0,3.969,30,random
0.05,5.0,3.969,11,random
0.05,5.0,3.969,16,random
0.05,5.0,3.969,21,random
0.05,5.0,3.969,9,random
0.05,5.0,3.969,7,random
0.05,5.0,3.969,13,random
0.05,5.0,3.969,15,random
0.05,5.0,3.969,30,random
0.05,5.0,3.969,7,random
0.05,5.0,3.969,16,random
0.05,5.0,3.969,6,random
0.05,5.0,3.969,16,random
0.05,5.0,3.969,23,random
0.05,5.0,3.969,22,random
0.05,5.0,3.969,10,random
0.05,5.0,3.969,14,random
0.05,5.0,3.969,22,random
0.05,5.0,3.969,13,random
0.05,5.0,3.969,7,random
0.05,5.0,3.969,18,random
0.05,5.0,3.969,5,random
0.05,5.0,3.969,15,random
0.05,5.0,3.969,8,random
0.05,5.0,3.969,27,random
0.05,5.0,3.969,25,random
0.05,5.0,3.969,15,random
0.05,5.0,3.969,11,random
0.05,5.0,3.969,8,random
0.2,5.0,3.969,10,random
0.2,5.0,3.969,2,random
0.2,5.0,3.969,13,random
0.2,5.0,3.969,25,random
0.2,5.0,3.969,22,random
0.2,5.0,3.969,15,random
0.2,5.0,3.969,16,random
0.2,5.0,3.969,7,random
0.2,5.0,3.969,5,random
0.2,5.0,3.969,13,random
0.2,5.0,3.969,8,random
0.2,5.0,3.969,8,random
0.2,5.0,3.969,3,random
0.2,5.0,3.969,11,random
0.2,5.0,3.969,19,random
0.2,5.0,3.969,6,random
0.2,5.0,3.969,28,random
0.2,5.0,3.969,12,random
0.2,5.0,3.969,7,random
0.2,5.0,3.969,7,random
0.2,5.0,3.969,6,random
0.2,5.0,3.969,14,random
0.2,5.0,3.969,9,random
0.2,5.0,3.969,8,random
0.2,5.0,3.969,18,random
0.2,5.0,3.969,7,random
0.2,5.0,3.969,6,random
0.2,5.0,3.969,5,random
0.2,5.0,3.969,5,random
0.2,5.0,3.969,6,random
0.2,5.0,3.969,21,random
0.2,5.0,3.969,22,random
0.2,5.0,3.969,18,random
0.2,5.0,3.969,19,random
0.2,5.0,3.969,5,random
0.2,5.0,3.969,18,random
0.2,5.0,3.969,7,random
0.2,5.0,3.969,4,random
0.2,5.0,3.969,23,random
0.2,5.0,3.969,11,random
0.2,5.0,3.969,14,random
0.2,5.0,3.969,6,random
0.2,5.0,3.969,9,random
0.2,5.0,3.969,6,random
0.2,5.0,3.969,25,random
0.2,5.0,3.969,6,random
0.2,5.0,3.969,9,random
0.2,5.0,3.969,4,random
0.2,5.0,3.969,5,random
0.2,5.0,3.969,23,random
0.05,6.0,3.969,19,random
0.05,6.0,3.969,5,random
0.05,6.0,3.969,4,random
0.05,6.0,3.969,3,random
0.05,6.0,3.969,19,random
0.05,6.0,3.969,30,random
0.05,6.0,3.969,10,random
0.05,6.0,3.969,14,random
0.05,6.0,3.969,8,random
0.05,6.0,3.969,5,random
0.05,6.0,3.969,21,random
0.05,6.0,3.969,4,random
0.05,6.0,3.969,30,random
0.05,6.0,3.969,7,random
0.05,6.0,3.969,6,random
0.05,6.0,3.969,17,random
0.05,6.0,3.969,4,random
0.05,6.0,3.969,10,random
0.05,6.0,3.969,4,random
0.05,6.0,3.969,8,random
0.05,6.0,3.969,10,random
0.05,6.0,3.969,30,random
0.05,6.0,3.969,7,random
0.05,6.0,3.969,21,random
0.05,6.0,3.969,5,random
0.05,6.0,3.969,30,random
0.05,6.0,3.969,7,random
0.05,6.0,3.969,23,random
0.05,6.0,3.969,9,random
0.05,6.0,3.969,5,random
0.05,6.0,3.969,4,random
0.05,6.0,3.969,17,random
0.05,6.0,3.969,18,random
0.05,6.0,3.969,13,random
0.05,6.0,3.969,12,random
0.05,6.0,3.969,9,random
0.05,6.0,3.969,10,random
0.05,6.0,3.969,10,random
0.05,6.0,3.969,30,random
0.05,6.0,3.969,4,random
0.05,6.0,3.969,6,random
0.05,6.0,3.969,30,random
0.05,6.0,3.969,11,random
0.05,6.0,3.969,17,random
0.05,6.0,3.969,4,random
0.05,6.0,3.969,16,random
0.05,6.0,3.969,15,random
0.05,6.0,3.969,2,random
0.05,6.0,3.969,5,random
0.05,6.0,3.969,7,random
0.2,6.0,3.969,29,random
0.2,6.0,3.969,12,random
0.2,6.0,3.969,6,random
0.2,6.0,3.969,4,random
0.2,6.0,3.969,25,random
0.2,6.0,3.969,3,random
0.2,6.0,3.969,10,random
0.2,6.0,3.969,4,random
0.2,6.0,3.969,8,random
0.2,6.0,3.969,18,random
0.2,6.0,3.969,15,random
0.2,6.0,3.969,4,random
0.2,6.0,3.969,18,random
0.2,6.0,3.969,11,random
0.2,6.0,3.969,4,random
0.2,6.0,3.969,15,random
0.2,6.0,3.969,3,random
0.2,6.0,3.969,12,random
0.2,6.0,3.969,21,random
0.2,6.0,3.969,9,random
0.2,6.0,3.969,13,random
0.2,6.0,3.969,16,random
0.2,6.0,3.969,6,random
0.2,6.0,3.969,4,random
0.2,6.0,3.969,5,random
0.2,6.0,3.969,6,random
0.2,6.0,3.969,5,random
0.2,6.0,3.969,20,random
0.2,6.0,3.969,5,random
0.2,6.0,3.969,6,random
0.2,6.0,3.969,11,random
0.2,6.0,3.969,13,random
0.2,6.0,3.969,11,random
0.2,6.0,3.969,7,random
0.2,6.0,3.969,7,random
0.2,6.0,3.969,7,random
0.2,6.0,3.969,6,random
0.2,6.0,3.969,9,random
0.2,6.0,3.969,12,random
0.2,6.0,3.969,13,random
0.2,6.0,3.969,12,random
0.2,6.0,3.969,15,random
0.2,6.0,3.969,7,random
0.2,6.0,3.969,7,random
0.2,6.0,3.969,12,random
0.2,6.0,3.969,5,random
0.2,6.0,3.969,5,random
0.2,6.0,3.969,12,random
0.2,6.0,3.969,25,random
0.2,6.0,3.969,16,random
0.05,7.0,3.969,7,random
0.05,7.0,3.969,5,random
0.05,7.0,3.969,8,random
0.05,7.0,3.969,10,random
0.05,7.0,3.969,27,random
0.05,7.0,3.969,18,random
0.05,7.0,3.969,9,random
0.05,7.0,3.969,20,random
0.05,7.0,3.969,11,random
0.05,7.0,3.969,10,random
0.05,7.0,3.969,6,random
0.05,7.0,3.969,3,random
0.05,7.0,3.969,25,random
0.05,7.0,3.969,18,random
0.05,7.0,3.969,6,random
0.05,7.0,3.969,14,random
0.05,7.0,3.969,27,random
0.05,7.0,3.969,17,random
0.05,7.0,3.969,5,random
0.05,7.0,3.969,4,random
0.05,7.0,3.969,25,random
0.05,7.0,3.969,24,random
0.05,7.0,3.969,26,random
0.05,7.0,3.969,9,random
0.05,7.0,3.969,3,random
0.05,7.0,3.969,30,random
0.05,7.0,3.969,3,random
0.05,7.0,3.969,16,random
0.05,7.0,3.969,27,random
0.05,7.0,3.969,17,random
0.05,7.0,3.969,14,random
0.05,7.0,3.969,18,random
0.05,7.0,3.969,9,random
0.05,7.0,3.969,13,random
0.05,7.0,3.969,15,random
0.05,7.0,3.969,15,random
0.05,7.0,3.969,5,random
0.05,7.0,3.969,10,random
0.05,7.0,3.969,5,random
0.05,7.0,3.969,19,random
0.05,7.0,3.969,5,random
0.05,7.0,3.969,8,random
0.05,7.0,3.969,6,random
0.05,7.0,3.969,17,random
0.05,7.0,3.969,10,random
0.05,7.0,3.969,5,random
